f,developers,prob,agg
760,4,0.00009421740667,0.9810387469
761,2,0.00004710870333,0.9810858556
762,7,0.0001648804617,0.9812507361
763,5,0.0001177717583,0.9813685078
764,1,0.00002355435167,0.9813920622
765,5,0.0001177717583,0.9815098339
766,4,0.00009421740667,0.9816040513
767,2,0.00004710870333,0.9816511601
769,10,0.0002355435167,0.9818867036
770,2,0.00004710870333,0.9819338123
771,1,0.00002355435167,0.9819573666
772,2,0.00004710870333,0.9820044753
773,4,0.00009421740667,0.9820986927
774,4,0.00009421740667,0.9821929101
775,9,0.000211989165,0.9824048993
776,2,0.00004710870333,0.982452008
777,4,0.00009421740667,0.9825462254
778,3,0.000070663055,0.9826168885
779,2,0.00004710870333,0.9826639972
780,4,0.00009421740667,0.9827582146
781,3,0.000070663055,0.9828288776
782,1,0.00002355435167,0.982852432
783,2,0.00004710870333,0.9828995407
784,3,0.000070663055,0.9829702037
785,5,0.0001177717583,0.9830879755
786,4,0.00009421740667,0.9831821929
787,5,0.0001177717583,0.9832999647
788,2,0.00004710870333,0.9833470734
789,4,0.00009421740667,0.9834412908
790,8,0.0001884348133,0.9836297256
791,3,0.000070663055,0.9837003886
792,2,0.00004710870333,0.9837474974
793,3,0.000070663055,0.9838181604
794,3,0.000070663055,0.9838888235
795,4,0.00009421740667,0.9839830409
796,5,0.0001177717583,0.9841008126
797,6,0.00014132611,0.9842421387
798,3,0.000070663055,0.9843128018
799,2,0.00004710870333,0.9843599105
800,3,0.000070663055,0.9844305735
801,6,0.00014132611,0.9845718997
802,7,0.0001648804617,0.9847367801
803,5,0.0001177717583,0.9848545519
804,1,0.00002355435167,0.9848781062
805,6,0.00014132611,0.9850194323
806,5,0.0001177717583,0.9851372041
807,2,0.00004710870333,0.9851843128
808,2,0.00004710870333,0.9852314215
809,1,0.00002355435167,0.9852549759
810,6,0.00014132611,0.985396302
811,2,0.00004710870333,0.9854434107
812,1,0.00002355435167,0.985466965
813,4,0.00009421740667,0.9855611824
814,1,0.00002355435167,0.9855847368
815,4,0.00009421740667,0.9856789542
816,2,0.00004710870333,0.9857260629
817,7,0.0001648804617,0.9858909434
818,3,0.000070663055,0.9859616064
819,3,0.000070663055,0.9860322695
820,3,0.000070663055,0.9861029325
821,1,0.00002355435167,0.9861264869
822,2,0.00004710870333,0.9861735956
823,1,0.00002355435167,0.9861971499
824,2,0.00004710870333,0.9862442586
826,2,0.00004710870333,0.9862913673
827,2,0.00004710870333,0.986338476
828,4,0.00009421740667,0.9864326934
829,4,0.00009421740667,0.9865269108
830,3,0.000070663055,0.9865975739
831,4,0.00009421740667,0.9866917913
833,5,0.0001177717583,0.9868095631
835,3,0.000070663055,0.9868802261
836,4,0.00009421740667,0.9869744435
837,4,0.00009421740667,0.9870686609
838,5,0.0001177717583,0.9871864327
839,2,0.00004710870333,0.9872335414
840,1,0.00002355435167,0.9872570957
842,2,0.00004710870333,0.9873042045
844,3,0.000070663055,0.9873748675
845,6,0.00014132611,0.9875161936
846,3,0.000070663055,0.9875868567
848,2,0.00004710870333,0.9876339654
849,1,0.00002355435167,0.9876575197
851,1,0.00002355435167,0.9876810741
852,1,0.00002355435167,0.9877046284
853,2,0.00004710870333,0.9877517371
854,1,0.00002355435167,0.9877752915
855,1,0.00002355435167,0.9877988458
856,3,0.000070663055,0.9878695089
857,2,0.00004710870333,0.9879166176
858,6,0.00014132611,0.9880579437
859,2,0.00004710870333,0.9881050524
860,2,0.00004710870333,0.9881521611
861,1,0.00002355435167,0.9881757155
862,4,0.00009421740667,0.9882699329
863,1,0.00002355435167,0.9882934872
864,4,0.00009421740667,0.9883877046
865,1,0.00002355435167,0.988411259
866,1,0.00002355435167,0.9884348133
867,3,0.000070663055,0.9885054764
868,2,0.00004710870333,0.9885525851
870,2,0.00004710870333,0.9885996938
871,1,0.00002355435167,0.9886232481
872,4,0.00009421740667,0.9887174656
873,3,0.000070663055,0.9887881286
874,1,0.00002355435167,0.988811683
875,3,0.000070663055,0.988882346
876,4,0.00009421740667,0.9889765634
877,1,0.00002355435167,0.9890001178
878,1,0.00002355435167,0.9890236721
879,3,0.000070663055,0.9890943352
880,2,0.00004710870333,0.9891414439
881,2,0.00004710870333,0.9891885526
882,1,0.00002355435167,0.9892121069
883,2,0.00004710870333,0.9892592156
884,2,0.00004710870333,0.9893063243
885,2,0.00004710870333,0.989353433
886,3,0.000070663055,0.9894240961
887,2,0.00004710870333,0.9894712048
888,3,0.000070663055,0.9895418679
889,1,0.00002355435167,0.9895654222
890,3,0.000070663055,0.9896360853
891,4,0.00009421740667,0.9897303027
892,6,0.00014132611,0.9898716288
893,4,0.00009421740667,0.9899658462
894,2,0.00004710870333,0.9900129549
895,1,0.00002355435167,0.9900365092
896,2,0.00004710870333,0.9900836179
897,1,0.00002355435167,0.9901071723
898,3,0.000070663055,0.9901778354
899,5,0.0001177717583,0.9902956071
901,2,0.00004710870333,0.9903427158
902,2,0.00004710870333,0.9903898245
907,2,0.00004710870333,0.9904369332
908,2,0.00004710870333,0.9904840419
909,3,0.000070663055,0.990554705
910,2,0.00004710870333,0.9906018137
911,1,0.00002355435167,0.990625368
912,1,0.00002355435167,0.9906489224
913,2,0.00004710870333,0.9906960311
914,1,0.00002355435167,0.9907195854
915,1,0.00002355435167,0.9907431398
916,1,0.00002355435167,0.9907666941
918,1,0.00002355435167,0.9907902485
919,2,0.00004710870333,0.9908373572
920,1,0.00002355435167,0.9908609116
921,3,0.000070663055,0.9909315746
922,3,0.000070663055,0.9910022377
923,2,0.00004710870333,0.9910493464
924,1,0.00002355435167,0.9910729007
925,2,0.00004710870333,0.9911200094
926,3,0.000070663055,0.9911906725
927,1,0.00002355435167,0.9912142268
929,1,0.00002355435167,0.9912377812
930,1,0.00002355435167,0.9912613355
933,1,0.00002355435167,0.9912848899
934,3,0.000070663055,0.9913555529
935,1,0.00002355435167,0.9913791073
936,1,0.00002355435167,0.9914026616
938,2,0.00004710870333,0.9914497703
939,1,0.00002355435167,0.9914733247
940,1,0.00002355435167,0.991496879
941,1,0.00002355435167,0.9915204334
942,3,0.000070663055,0.9915910965
943,1,0.00002355435167,0.9916146508
944,1,0.00002355435167,0.9916382052
945,1,0.00002355435167,0.9916617595
947,2,0.00004710870333,0.9917088682
949,1,0.00002355435167,0.9917324226
950,1,0.00002355435167,0.9917559769
951,3,0.000070663055,0.99182664
952,2,0.00004710870333,0.9918737487
954,3,0.000070663055,0.9919444117
956,2,0.00004710870333,0.9919915204
957,1,0.00002355435167,0.9920150748
958,2,0.00004710870333,0.9920621835
959,3,0.000070663055,0.9921328465
960,3,0.000070663055,0.9922035096
962,1,0.00002355435167,0.992227064
965,2,0.00004710870333,0.9922741727
966,2,0.00004710870333,0.9923212814
967,1,0.00002355435167,0.9923448357
968,2,0.00004710870333,0.9923919444
971,1,0.00002355435167,0.9924154988
972,1,0.00002355435167,0.9924390531
973,2,0.00004710870333,0.9924861618
974,1,0.00002355435167,0.9925097162
975,4,0.00009421740667,0.9926039336
976,1,0.00002355435167,0.9926274879
977,2,0.00004710870333,0.9926745966
980,2,0.00004710870333,0.9927217053
981,1,0.00002355435167,0.9927452597
983,1,0.00002355435167,0.992768814
984,3,0.000070663055,0.9928394771
985,2,0.00004710870333,0.9928865858
986,2,0.00004710870333,0.9929336945
987,1,0.00002355435167,0.9929572489
988,2,0.00004710870333,0.9930043576
989,2,0.00004710870333,0.9930514663
991,2,0.00004710870333,0.993098575
992,4,0.00009421740667,0.9931927924
994,1,0.00002355435167,0.9932163467
997,1,0.00002355435167,0.9932399011
999,1,0.00002355435167,0.9932634554
1000,3,0.000070663055,0.9933341185
1001,1,0.00002355435167,0.9933576728
1003,2,0.00004710870333,0.9934047815
1004,1,0.00002355435167,0.9934283359
1005,1,0.00002355435167,0.9934518902
1006,3,0.000070663055,0.9935225533
1007,4,0.00009421740667,0.9936167707
1011,1,0.00002355435167,0.9936403251
1012,1,0.00002355435167,0.9936638794
1014,1,0.00002355435167,0.9936874338
1017,2,0.00004710870333,0.9937345425
1018,2,0.00004710870333,0.9937816512
1019,2,0.00004710870333,0.9938287599
1023,1,0.00002355435167,0.9938523142
1025,1,0.00002355435167,0.9938758686
1026,1,0.00002355435167,0.9938994229
1028,2,0.00004710870333,0.9939465316
1029,2,0.00004710870333,0.9939936403
1030,1,0.00002355435167,0.9940171947
1031,1,0.00002355435167,0.994040749
1034,2,0.00004710870333,0.9940878577
1035,1,0.00002355435167,0.9941114121
1040,3,0.000070663055,0.9941820751
1041,1,0.00002355435167,0.9942056295
1042,2,0.00004710870333,0.9942527382
1044,1,0.00002355435167,0.9942762925
1045,1,0.00002355435167,0.9942998469
1046,1,0.00002355435167,0.9943234012
1048,1,0.00002355435167,0.9943469556
1054,2,0.00004710870333,0.9943940643
1055,3,0.000070663055,0.9944647274
1057,2,0.00004710870333,0.9945118361
1058,2,0.00004710870333,0.9945589448
1059,1,0.00002355435167,0.9945824991
1060,1,0.00002355435167,0.9946060535
1061,2,0.00004710870333,0.9946531622
1065,1,0.00002355435167,0.9946767165
1068,1,0.00002355435167,0.9947002709
1069,2,0.00004710870333,0.9947473796
1070,1,0.00002355435167,0.9947709339
1071,1,0.00002355435167,0.9947944883
1072,1,0.00002355435167,0.9948180426
1073,1,0.00002355435167,0.994841597
1074,2,0.00004710870333,0.9948887057
1075,2,0.00004710870333,0.9949358144
1076,2,0.00004710870333,0.9949829231
1078,1,0.00002355435167,0.9950064774
1080,1,0.00002355435167,0.9950300318
1081,1,0.00002355435167,0.9950535862
1082,1,0.00002355435167,0.9950771405
1085,1,0.00002355435167,0.9951006949
1090,6,0.00014132611,0.995242021
1092,1,0.00002355435167,0.9952655753
1093,1,0.00002355435167,0.9952891297
1096,1,0.00002355435167,0.995312684
1097,2,0.00004710870333,0.9953597927
1098,1,0.00002355435167,0.9953833471
1099,1,0.00002355435167,0.9954069014
1100,1,0.00002355435167,0.9954304558
1101,1,0.00002355435167,0.9954540101
1102,2,0.00004710870333,0.9955011188
1105,1,0.00002355435167,0.9955246732
1110,2,0.00004710870333,0.9955717819
1111,1,0.00002355435167,0.9955953362
1113,1,0.00002355435167,0.9956188906
1114,3,0.000070663055,0.9956895536
1115,1,0.00002355435167,0.995713108
1119,2,0.00004710870333,0.9957602167
1120,1,0.00002355435167,0.9957837711
1122,1,0.00002355435167,0.9958073254
1129,1,0.00002355435167,0.9958308798
1131,1,0.00002355435167,0.9958544341
1134,1,0.00002355435167,0.9958779885
1135,1,0.00002355435167,0.9959015428
1136,2,0.00004710870333,0.9959486515
1138,1,0.00002355435167,0.9959722059
1143,1,0.00002355435167,0.9959957602
1145,1,0.00002355435167,0.9960193146
1150,1,0.00002355435167,0.9960428689
1152,1,0.00002355435167,0.9960664233
1153,1,0.00002355435167,0.9960899776
1169,1,0.00002355435167,0.996113532
1175,1,0.00002355435167,0.9961370863
1176,1,0.00002355435167,0.9961606407
1180,1,0.00002355435167,0.996184195
1181,2,0.00004710870333,0.9962313037
1182,1,0.00002355435167,0.9962548581
1186,1,0.00002355435167,0.9962784124
1187,1,0.00002355435167,0.9963019668
1194,1,0.00002355435167,0.9963255211
1195,3,0.000070663055,0.9963961842
1196,1,0.00002355435167,0.9964197385
1198,1,0.00002355435167,0.9964432929
1202,1,0.00002355435167,0.9964668473
1203,1,0.00002355435167,0.9964904016
1204,1,0.00002355435167,0.996513956
1209,1,0.00002355435167,0.9965375103
1213,1,0.00002355435167,0.9965610647
1214,1,0.00002355435167,0.996584619
1215,1,0.00002355435167,0.9966081734
1216,1,0.00002355435167,0.9966317277
1223,1,0.00002355435167,0.9966552821
1225,3,0.000070663055,0.9967259451
1227,1,0.00002355435167,0.9967494995
1231,1,0.00002355435167,0.9967730538
1232,1,0.00002355435167,0.9967966082
1237,1,0.00002355435167,0.9968201625
1247,1,0.00002355435167,0.9968437169
1250,1,0.00002355435167,0.9968672712
1251,2,0.00004710870333,0.9969143799
1255,1,0.00002355435167,0.9969379343
1263,1,0.00002355435167,0.9969614886
1264,2,0.00004710870333,0.9970085973
1265,1,0.00002355435167,0.9970321517
1267,1,0.00002355435167,0.997055706
1268,1,0.00002355435167,0.9970792604
1272,1,0.00002355435167,0.9971028147
1275,1,0.00002355435167,0.9971263691
1276,2,0.00004710870333,0.9971734778
1277,1,0.00002355435167,0.9971970322
1280,1,0.00002355435167,0.9972205865
1284,1,0.00002355435167,0.9972441409
1285,1,0.00002355435167,0.9972676952
1287,1,0.00002355435167,0.9972912496
1288,1,0.00002355435167,0.9973148039
1295,1,0.00002355435167,0.9973383583
1297,1,0.00002355435167,0.9973619126
1309,1,0.00002355435167,0.997385467
1318,1,0.00002355435167,0.9974090213
1326,1,0.00002355435167,0.9974325757
1328,1,0.00002355435167,0.99745613
1329,1,0.00002355435167,0.9974796844
1334,1,0.00002355435167,0.9975032387
1335,1,0.00002355435167,0.9975267931
1341,1,0.00002355435167,0.9975503474
1347,1,0.00002355435167,0.9975739018
1350,1,0.00002355435167,0.9975974561
1352,2,0.00004710870333,0.9976445648
1358,1,0.00002355435167,0.9976681192
1359,1,0.00002355435167,0.9976916735
1362,2,0.00004710870333,0.9977387822
1367,1,0.00002355435167,0.9977623366
1369,1,0.00002355435167,0.9977858909
1370,1,0.00002355435167,0.9978094453
1386,1,0.00002355435167,0.9978329996
1388,1,0.00002355435167,0.997856554
1389,2,0.00004710870333,0.9979036627
1392,3,0.000070663055,0.9979743258
1412,1,0.00002355435167,0.9979978801
1438,1,0.00002355435167,0.9980214345
1441,1,0.00002355435167,0.9980449888
1444,1,0.00002355435167,0.9980685432
1452,1,0.00002355435167,0.9980920975
1462,1,0.00002355435167,0.9981156519
1467,1,0.00002355435167,0.9981392062
1469,2,0.00004710870333,0.9981863149
1472,1,0.00002355435167,0.9982098693
1477,1,0.00002355435167,0.9982334236
1478,1,0.00002355435167,0.998256978
1479,1,0.00002355435167,0.9982805323
1481,1,0.00002355435167,0.9983040867
1490,1,0.00002355435167,0.998327641
1494,1,0.00002355435167,0.9983511954
1507,1,0.00002355435167,0.9983747497
1510,1,0.00002355435167,0.9983983041
1526,1,0.00002355435167,0.9984218584
1531,1,0.00002355435167,0.9984454128
1538,1,0.00002355435167,0.9984689671
1546,1,0.00002355435167,0.9984925215
1549,1,0.00002355435167,0.9985160758
1555,1,0.00002355435167,0.9985396302
1559,1,0.00002355435167,0.9985631845
1564,1,0.00002355435167,0.9985867389
1576,1,0.00002355435167,0.9986102933
1586,1,0.00002355435167,0.9986338476
1605,1,0.00002355435167,0.998657402
1610,1,0.00002355435167,0.9986809563
1627,1,0.00002355435167,0.9987045107
1642,1,0.00002355435167,0.998728065
1648,1,0.00002355435167,0.9987516194
1650,1,0.00002355435167,0.9987751737
1670,1,0.00002355435167,0.9987987281
1698,1,0.00002355435167,0.9988222824
1706,1,0.00002355435167,0.9988458368
1713,1,0.00002355435167,0.9988693911
1718,1,0.00002355435167,0.9988929455
1724,3,0.000070663055,0.9989636085
1725,1,0.00002355435167,0.9989871629
1766,1,0.00002355435167,0.9990107172
1808,1,0.00002355435167,0.9990342716
1815,1,0.00002355435167,0.9990578259
1857,1,0.00002355435167,0.9990813803
1866,1,0.00002355435167,0.9991049346
1878,1,0.00002355435167,0.999128489
1880,1,0.00002355435167,0.9991520433
1881,1,0.00002355435167,0.9991755977
1897,1,0.00002355435167,0.999199152
1940,1,0.00002355435167,0.9992227064
1941,1,0.00002355435167,0.9992462607
1948,1,0.00002355435167,0.9992698151
2010,1,0.00002355435167,0.9992933695
2018,1,0.00002355435167,0.9993169238
2039,1,0.00002355435167,0.9993404782
2044,1,0.00002355435167,0.9993640325
2052,1,0.00002355435167,0.9993875869
2109,1,0.00002355435167,0.9994111412
2187,1,0.00002355435167,0.9994346956
2214,1,0.00002355435167,0.9994582499
2223,1,0.00002355435167,0.9994818043
2258,1,0.00002355435167,0.9995053586
2263,1,0.00002355435167,0.999528913
2333,1,0.00002355435167,0.9995524673
2366,1,0.00002355435167,0.9995760217
2369,1,0.00002355435167,0.999599576
2398,1,0.00002355435167,0.9996231304
2423,1,0.00002355435167,0.9996466847
2579,1,0.00002355435167,0.9996702391
2640,1,0.00002355435167,0.9996937934
3024,1,0.00002355435167,0.9997173478
3096,1,0.00002355435167,0.9997409021
3136,1,0.00002355435167,0.9997644565
3244,1,0.00002355435167,0.9997880108
3368,1,0.00002355435167,0.9998115652
3625,1,0.00002355435167,0.9998351195
3643,1,0.00002355435167,0.9998586739
3659,1,0.00002355435167,0.9998822282
3705,1,0.00002355435167,0.9999057826
4144,1,0.00002355435167,0.9999293369
4611,1,0.00002355435167,0.9999528913
14615,1,0.00002355435167,0.9999764456
241935,1,0.00002355435167,1
,42455,1,2
